,Name,Price,Link,Rating,Total Reviews,Description
95,Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15I...,"₹72,500",https://www.flipkart.com/lenovo-ideapad-slim-5i-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15itl05-thin-light-laptop/p/itm10063e0902d52?pid=COMFXV7SFZHFT5ZZ&lid=LSTCOMFXV7SFZHFT5ZZHXITFC&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_96&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFXV7SFZHFT5ZZ.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.5,84 Ratings & 8 Reviews,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
96,Lenovo ThinkBook 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Pro) ThinkBook 14 IML Thin and Ligh...,"₹69,999",https://www.flipkart.com/lenovo-thinkbook-14-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-pro-iml-thin-light-laptop/p/itm7eb4cb3d0bde7?pid=COMFU2JFAUXPTBWS&lid=LSTCOMFU2JFAUXPTBWSEDMACR&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_97&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFU2JFAUXPTBWS.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.3,211 Ratings & 24 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
97,Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/DOS) V14 IIL Thin and Light Laptop,"₹32,999",https://www.flipkart.com/lenovo-core-i3-10th-gen-4-gb-1-tb-hdd-dos-v14-iil-thin-light-laptop/p/itmfb66a37452edf?pid=COMFWYKWAMCYXPK3&lid=LSTCOMFWYKWAMCYXPK3BCTWS9&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_98&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFWYKWAMCYXPK3.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,NA,NA,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
98,Lenovo Thinkpad Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10) E14 Laptop,"₹46,000",https://www.flipkart.com/lenovo-thinkpad-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-e14-laptop/p/itm82e6de43a0cf6?pid=COMFSPZZATGUSXHN&lid=LSTCOMFSPZZATGUSXHNMJFZKD&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_99&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFSPZZATGUSXHN.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,3.7,147 Ratings & 25 Reviews,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 year lenovo
99,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm30a8f3dbe1e0c?pid=COMGY8Y5BH5PYMQN&lid=LSTCOMGY8Y5BH5PYMQNSCYQAJ&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_100&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_W1gTS39Ud92STyYZIbRix5WzXEE2SBrCQhl%2BDpxH699Clo%2BIKFm0OOOobLEx0r5x1Bg7sJelmUoYbeju8%2BRsvw%3D%3D&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,3.9,35 Ratings & 5 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
100,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹51,990",https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-15iil05-laptop/p/itm58476a6f42d2f?pid=COMFTWZD8FCGYGVY&lid=LSTCOMFTWZD8FCGYGVY3BGBTR&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_101&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFTWZD8FCGYGVY.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4,658 Ratings & 70 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
101,Lenovo THINKPAD E14 Core i5 10th Gen - (8 GB/500 GB HDD/Windows 10 Pro) E14 Business Laptop,"₹74,999",https://www.flipkart.com/lenovo-thinkpad-e14-core-i5-10th-gen-8-gb-500-gb-hdd-windows-10-pro-business-laptop/p/itm31b1bbc89b6db?pid=COMFTEKFSQZJJ6ZY&lid=LSTCOMFTEKFSQZJJ6ZYVMQWWW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_102&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFTEKFSQZJJ6ZY.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System500 GB HDD35.56 cm (14 inch) Display3 Years Onsite Warranty
102,Lenovo Ideapad C340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) C340-14IMLd Thi...,"₹84,599",https://www.flipkart.com/lenovo-ideapad-c340-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-c340-14imld-thin-light-laptop/p/itm6e12d5952903c?pid=COMFTAZEQMEZ2QCS&lid=LSTCOMFTAZEQMEZ2QCS4WXCJU&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_103&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFTAZEQMEZ2QCS.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.7,3 Ratings & 0 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
103,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Lapto...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-14are05-2-1-laptop/p/itm7962b1dec1cbf?pid=COMFX5N8KP3KAFG9&lid=LSTCOMFX5N8KP3KAFG9WTBLBX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_104&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_W1gTS39Ud92STyYZIbRix5WzXEE2SBrCQhl%2BDpxH69%2FNwAnYv%2FOd7C63eBtcFFvNM3S4pxEm0%2B6onzcq%2FWnXiw%3D%3D&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.5,118 Ratings & 27 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
104,Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,"₹25,990",https://www.flipkart.com/lenovo-ideapad-s145-ryzen-3-dual-core-3200u-4-gb-1-tb-hdd-windows-10-home-s145-15api-laptop/p/itmd6d9c44639f7a?pid=COMFS9YWTUCW6DEH&lid=LSTCOMFS9YWTUCW6DEHTUFFN2&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_105&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFS9YWTUCW6DEH.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4,491 Ratings & 57 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
105,Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹66,990",https://www.flipkart.com/lenovo-yoga-slim-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iil05-thin-light-laptop/p/itmef874d2646752?pid=COMFS9YWNNPWWZGP&lid=LSTCOMFS9YWNNPWWZGPFE6XQL&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_106&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFS9YWNNPWWZGP.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.3,12 Ratings & 1 Reviews,Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
106,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,"₹44,990",https://www.flipkart.com/lenovo-ideapad-s145-ryzen-5-quad-core-3500u-8-gb-1-tb-hdd-windows-10-home-s145-15api-laptop/p/itme828078a84cf4?pid=COMFQQHEBNZESBTH&lid=LSTCOMFQQHEBNZESBTHPOCSLV&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_107&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFQQHEBNZESBTH.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.2,547 Ratings & 60 Reviews,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
107,Lenovo V15 ADA Athlon Dual Core 3250U - (4 GB/1 TB HDD/DOS) V15 ADA Laptop,"₹25,699",https://www.flipkart.com/lenovo-v15-ada-athlon-dual-core-3250u-4-gb-1-tb-hdd-dos-laptop/p/itme0c9b24955a15?pid=COMFZAKZMHPZ5YVG&lid=LSTCOMFZAKZMHPZ5YVGLNBIBR&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_108&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFZAKZMHPZ5YVG.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,3.6,7 Ratings & 0 Reviews,AMD Athlon Dual Core Processor4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
108,Lenovo V15 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/DOS) V15 ADA Laptop,"₹28,990",https://www.flipkart.com/lenovo-v15-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-dos-ada-laptop/p/itm8944d0dd7b4f7?pid=COMFYGFCJSVQGJSB&lid=LSTCOMFYGFCJSVQGJSB73RHFY&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_109&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFYGFCJSVQGJSB.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,3.6,20 Ratings & 1 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
109,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_110&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_W1gTS39Ud92STyYZIbRix5WzXEE2SBrCQhl%2BDpxH698K%2BHcAb1wWI0Znpzv%2FKlkglFkSb4SqK1MbSt2YTQwiRw%3D%3D&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.5,80 Ratings & 15 Reviews,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
110,Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,"₹62,594",https://www.flipkart.com/lenovo-ideapad-330s-core-i5-8th-gen-4-gb-1-tb-hdd-windows-10-home-4-gb-graphics-330s-15ikb-thin-light-laptop/p/itmf6358xz7yx7wg?pid=COMF6358VZFAFZVD&lid=LSTCOMF6358VZFAFZVDEISTY7&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_111&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMF6358VZFAFZVD.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4,21 Ratings & 5 Reviews,"Intel Core i5 Processor (8th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
111,Lenovo Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Pro) V130-14IKB Notebook,"₹41,990",https://www.flipkart.com/lenovo-core-i3-7th-gen-4-gb-1-tb-hdd-windows-10-pro-v130-14ikb-notebook/p/itm40b150d41d65c?pid=COMFV7X72W7J43BZ&lid=LSTCOMFV7X72W7J43BZJTOICV&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_112&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFV7X72W7J43BZ.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,NA,NA,Intel Core i3 Processor (7th Gen)4 GB DDR3 RAMWindows 10 Operating System1 TB HDD35.56 cm (14 inch) Display3 Years
112,Lenovo Core i3 10th Gen - (4 GB/256 GB SSD/DOS) V14 Laptop,"₹31,890",https://www.flipkart.com/lenovo-core-i3-10th-gen-4-gb-256-gb-ssd-dos-v14-laptop/p/itm09ed786ecb32b?pid=COMFWHGBDHP4FJMR&lid=LSTCOMFWHGBDHP4FJMRGLPHMD&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_113&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFWHGBDHP4FJMR.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,2,5 Ratings & 0 Reviews,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAMDOS Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
113,Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop,"₹78,990",https://www.flipkart.com/lenovo-yoga-6-ryzen-7-octa-core-4700u-16-gb-512-gb-ssd-windows-10-home-13are05-2-1-laptop/p/itm941e3a7091672?pid=COMGYZQTEEDZ9J3R&lid=LSTCOMGYZQTEEDZ9J3REQLRNW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_114&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_W1gTS39Ud92STyYZIbRix5WzXEE2SBrCQhl%2BDpxH69%2Fs%2F5VpCHXS360Jd2FnOBorEnqt2te6oelGHqEmTppdNQ%3D%3D&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.7,6 Ratings & 1 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inches) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
114,Lenovo Core i5 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 1...,"₹86,500",https://www.flipkart.com/lenovo-core-i5-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-82au004kin-gaming-laptop/p/itmd78976c80fcf9?pid=COMFWNUAWGYG85ME&lid=LSTCOMFWNUAWGYG85MEJQOCSX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_115&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFWNUAWGYG85ME.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)16 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
115,Lenovo Yoga C640 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) C640-13IML 2 in 1 Laptop,"₹89,799",https://www.flipkart.com/lenovo-yoga-c640-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-c640-13iml-2-1-laptop/p/itm26fec1e46b5be?pid=COMFNXKSAGPPJJJE&lid=LSTCOMFNXKSAGPPJJJEGS6ITL&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_116&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFNXKSAGPPJJJE.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.4,7 Ratings & 0 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
116,Lenovo Ideapad 330 Ryzen 5 Quad Core 2500U - (8 GB/1 TB HDD/DOS) 330-15ARR U Laptop,"₹50,000",https://www.flipkart.com/lenovo-ideapad-330-ryzen-5-quad-core-2500u-8-gb-1-tb-hdd-dos-330-15arr-u-laptop/p/itmf7garh6dfwhvf?pid=COMF7GAR3PCNB4CT&lid=LSTCOMF7GAR3PCNB4CTA81IKM&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_117&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMF7GAR3PCNB4CT.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,4.1,"4,157 Ratings & 777 Reviews",AMD Radeon Vega 8 Graphics Card for Fluid Performance on GamesAMD Ryzen 5 Quad Core Processor8 GB DDR4 RAMDOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
117,Lenovo Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Pro) ThinkBook 14 Thin and Light Laptop,"₹76,999",https://www.flipkart.com/lenovo-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-pro-thinkbook-14-thin-light-laptop/p/itm27f8d3ee59203?pid=COMFVQJCY7VZH6ZP&lid=LSTCOMFVQJCY7VZH6ZPEFT0N3&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_118&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFVQJCY7VZH6ZP.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
118,Lenovo Yoga C940 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) C940-14IIL 2 in 1 Laptop,"₹1,82,999",https://www.flipkart.com/lenovo-yoga-c940-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-c940-14iil-2-1-laptop/p/itm70d1a41fc92b7?pid=COMFP3UF3C9BGVDD&lid=LSTCOMFP3UF3C9BGVDDQU1EUS&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_119&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=857826d1-46e9-44b0-9031-b495a921d982.COMFP3UF3C9BGVDD.SEARCH&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,NA,NA,Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
119,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm434f402be1c77?pid=COMFS9YWGFHEFV4C&lid=LSTCOMFS9YWGFHEFV4CDXFP8N&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_5_120&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_W1gTS39Ud92STyYZIbRix5WzXEE2SBrCQhl%2BDpxH69%2BRSEyTYJp42sF4r2yAdWjyj6TFuBIXGzUGGhcJFF5HdQ%3D%3D&ppt=None&ppn=None&ssid=dkvvxf5ssg0000001620281270695&qH=45f6477cda3fea9f,3.7,111 Ratings & 20 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
